attraction_id,stadium_code,stadium_name,category,category_group_code,name,category_detail,address,lng_x,lat_y,distance_m,phone,place_url,kakao_place_id,in_stadium_flag,source
KKO_MUNHAK_048,MUNHAK,인천 SSG 랜더스필드,카페,CE7,브라더스커피앤데일리비어,음식점 > 카페,인천 미추홀구 매소홀로 618,126.69200649105558,37.43524111274324,111,032-432-2891,http://place.map.kakao.com/880841734,880841734,N,KAKAO_LOCAL_API
KKO_MUNHAK_049,MUNHAK,인천 SSG 랜더스필드,카페,CE7,스타벅스 SSG랜더스필드2F점,음식점 > 카페 > 커피전문점 > 스타벅스,인천 미추홀구 매소홀로 618,126.692362403383,37.4366241927537,222,1522-3232,http://place.map.kakao.com/269373751,269373751,N,KAKAO_LOCAL_API
KKO_MUNHAK_050,MUNHAK,인천 SSG 랜더스필드,카페,CE7,태그커피 인천문학점,음식점 > 카페,인천 미추홀구 매소홀로 618,126.693401960307,37.4352357304684,234,,http://place.map.kakao.com/1914281456,1914281456,N,KAKAO_LOCAL_API
KKO_MUNHAK_051,MUNHAK,인천 SSG 랜더스필드,카페,CE7,커빙,음식점 > 카페,인천 미추홀구 매소홀로 618,126.69242106156469,37.43692438252508,251,010-8465-4223,http://place.map.kakao.com/879827276,879827276,N,KAKAO_LOCAL_API
KKO_MUNHAK_052,MUNHAK,인천 SSG 랜더스필드,카페,CE7,블루시드커피,음식점 > 카페,인천 미추홀구 매소홀로 618,126.693686792282,37.4360446771981,280,,http://place.map.kakao.com/474627778,474627778,N,KAKAO_LOCAL_API
KKO_MUNHAK_053,MUNHAK,인천 SSG 랜더스필드,카페,CE7,스타벅스 SSG랜더스필드1F점,음식점 > 카페 > 커피전문점 > 스타벅스,인천 미추홀구 매소홀로 618,126.692806061404,37.43727677853342,303,1522-3232,http://place.map.kakao.com/124818972,124818972,N,KAKAO_LOCAL_API
KKO_MUNHAK_054,MUNHAK,인천 SSG 랜더스필드,카페,CE7,알로하 카페앤바,음식점 > 카페,인천 미추홀구 매소홀로 618,126.69374767217633,37.43718731869984,352,010-9558-2030,http://place.map.kakao.com/259986870,259986870,N,KAKAO_LOCAL_API
KKO_MUNHAK_055,MUNHAK,인천 SSG 랜더스필드,카페,CE7,코피발리 인천문학점,음식점 > 카페 > 커피전문점,인천 미추홀구 매소홀로 618,126.69413460470336,37.43706668392373,371,,http://place.map.kakao.com/1827385733,1827385733,N,KAKAO_LOCAL_API
KKO_MUNHAK_056,MUNHAK,인천 SSG 랜더스필드,카페,CE7,투썸플레이스 인천문학점,음식점 > 카페 > 커피전문점 > 투썸플레이스,인천 미추홀구 매소홀로 590,126.68759877793424,37.43820919322479,445,032-227-0220,http://place.map.kakao.com/1287312910,1287312910,N,KAKAO_LOCAL_API
KKO_MUNHAK_057,MUNHAK,인천 SSG 랜더스필드,카페,CE7,카페온24시무인,음식점 > 카페,인천 미추홀구 소성로350번길 17,126.686108222643,37.4366185619264,445,,http://place.map.kakao.com/1455084087,1455084087,N,KAKAO_LOCAL_API
KKO_MUNHAK_058,MUNHAK,인천 SSG 랜더스필드,카페,CE7,이디야커피 인천문학점,음식점 > 카페 > 커피전문점 > 이디야커피,인천 미추홀구 매소홀로 572,126.685544184264,37.4382866381753,582,032-438-3335,http://place.map.kakao.com/563834624,563834624,N,KAKAO_LOCAL_API
KKO_MUNHAK_059,MUNHAK,인천 SSG 랜더스필드,카페,CE7,브라더스문학점,음식점 > 카페 > 커피전문점,인천 미추홀구 소성로338번길 4,126.684748412811,37.4372753849496,585,,http://place.map.kakao.com/911619349,911619349,N,KAKAO_LOCAL_API
KKO_MUNHAK_060,MUNHAK,인천 SSG 랜더스필드,카페,CE7,감성커피 연수포레나점,음식점 > 카페,인천 연수구 넘말로 81,126.696225166308,37.4314344378199,630,,http://place.map.kakao.com/1961543917,1961543917,N,KAKAO_LOCAL_API
KKO_MUNHAK_061,MUNHAK,인천 SSG 랜더스필드,카페,CE7,메가MGC커피 인천문학점,음식점 > 카페 > 커피전문점 > 메가MGC커피,인천 미추홀구 소성로 334,126.68408799705253,37.43740066441083,644,032-889-0925,http://place.map.kakao.com/1342361944,1342361944,N,KAKAO_LOCAL_API
KKO_MUNHAK_062,MUNHAK,인천 SSG 랜더스필드,카페,CE7,테라커피 인천문학점,음식점 > 카페 > 커피전문점 > 테라커피,인천 미추홀구 소성로 328,126.68385415328926,37.43738742501973,662,010-4031-0731,http://place.map.kakao.com/940091948,940091948,N,KAKAO_LOCAL_API
KKO_MUNHAK_063,MUNHAK,인천 SSG 랜더스필드,카페,CE7,커피너티,음식점 > 카페 > 커피전문점,인천 미추홀구 주승로 264,126.69538880824231,37.43986306049072,670,0506-368-9513,http://place.map.kakao.com/1788885523,1788885523,N,KAKAO_LOCAL_API
KKO_MUNHAK_064,MUNHAK,인천 SSG 랜더스필드,카페,CE7,호미스,음식점 > 카페,인천 미추홀구 주승로 262,126.695379169473,37.44001080161,682,070-8657-3367,http://place.map.kakao.com/1924355829,1924355829,N,KAKAO_LOCAL_API
KKO_MUNHAK_065,MUNHAK,인천 SSG 랜더스필드,카페,CE7,데이롱카페 연수포레나점,음식점 > 카페 > 테마카페 > 무인카페 > 데이롱카페,인천 연수구 넘말로55번길 6-12,126.69640264709042,37.43085193817259,685,,http://place.map.kakao.com/1800144849,1800144849,N,KAKAO_LOCAL_API
KKO_MUNHAK_066,MUNHAK,인천 SSG 랜더스필드,카페,CE7,별빛,음식점 > 카페,인천 연수구 넘말로 75,126.696709192721,37.4310437399192,691,,http://place.map.kakao.com/1581674903,1581674903,N,KAKAO_LOCAL_API
KKO_MUNHAK_067,MUNHAK,인천 SSG 랜더스필드,카페,CE7,시루꽃 이야기,음식점 > 카페 > 테마카페 > 디저트카페,인천 미추홀구 경원대로640번길 20-16,126.694933830125,37.4405980138032,715,,http://place.map.kakao.com/1799771104,1799771104,N,KAKAO_LOCAL_API
KKO_MUNHAK_068,MUNHAK,인천 SSG 랜더스필드,카페,CE7,키치덴즈,음식점 > 카페,인천 연수구 넘말로55번길 19,126.696147314496,37.4297304213981,761,010-3535-7429,http://place.map.kakao.com/295687708,295687708,N,KAKAO_LOCAL_API
KKO_MUNHAK_069,MUNHAK,인천 SSG 랜더스필드,카페,CE7,하삼동커피 인천문학호산점,음식점 > 카페 > 커피전문점 > 하삼동커피,인천 미추홀구 소성로 317,126.6825307351261,37.4377136483152,784,0507-1317-3984,http://place.map.kakao.com/1463278040,1463278040,N,KAKAO_LOCAL_API
KKO_MUNHAK_070,MUNHAK,인천 SSG 랜더스필드,카페,CE7,스타벅스 인천관교DT점,음식점 > 카페 > 커피전문점 > 스타벅스,인천 미추홀구 경원대로 656,126.69308984972231,37.44193845056836,788,1522-3232,http://place.map.kakao.com/1261580248,1261580248,N,KAKAO_LOCAL_API
KKO_MUNHAK_071,MUNHAK,인천 SSG 랜더스필드,카페,CE7,메가MGC커피 인천승학초점,음식점 > 카페 > 커피전문점 > 메가MGC커피,인천 미추홀구 주승로 246,126.69523571062412,37.44139168294451,804,032-433-9777,http://place.map.kakao.com/1791724238,1791724238,N,KAKAO_LOCAL_API
KKO_MUNHAK_072,MUNHAK,인천 SSG 랜더스필드,카페,CE7,플러스82 인천구월점,음식점 > 카페 > 커피전문점 > 플러스82,인천 미추홀구 경원대로640번길 25-31,126.694617281976,37.4417468873487,814,,http://place.map.kakao.com/307771933,307771933,N,KAKAO_LOCAL_API
KKO_MUNHAK_073,MUNHAK,인천 SSG 랜더스필드,카페,CE7,댓츠마이잼,음식점 > 카페 > 테마카페 > 디저트카페,인천 미추홀구 경원대로640번길 25-26,126.694880781176,37.4416962102027,819,010-2313-9180,http://place.map.kakao.com/2129366332,2129366332,N,KAKAO_LOCAL_API
KKO_MUNHAK_074,MUNHAK,인천 SSG 랜더스필드,카페,CE7,아미드프룻X모모케이크,음식점 > 카페 > 생과일전문점,인천 미추홀구 경원대로652번길 25-3,126.694429607762,37.4420473401895,838,010-2456-1997,http://place.map.kakao.com/544156622,544156622,N,KAKAO_LOCAL_API
KKO_MUNHAK_075,MUNHAK,인천 SSG 랜더스필드,카페,CE7,브런치2017,음식점 > 카페,인천 미추홀구 경원대로658번길 5-27,126.69261512276083,37.4425201713814,841,070-8691-2262,http://place.map.kakao.com/814657345,814657345,N,KAKAO_LOCAL_API
KKO_MUNHAK_076,MUNHAK,인천 SSG 랜더스필드,카페,CE7,레오커피,음식점 > 카페 > 커피전문점,인천 연수구 예술로22번길 32,126.700414881313,37.4359213632017,859,032-422-7484,http://place.map.kakao.com/1844978649,1844978649,N,KAKAO_LOCAL_API
KKO_MUNHAK_077,MUNHAK,인천 SSG 랜더스필드,카페,CE7,셀프이스팀커피로스터스,음식점 > 카페 > 커피전문점,인천 연수구 경원대로534번길 15,126.69959058731261,37.43182506821242,861,0503-7152-6756,http://place.map.kakao.com/1683427862,1683427862,N,KAKAO_LOCAL_API
KKO_MUNHAK_078,MUNHAK,인천 SSG 랜더스필드,카페,CE7,대단한커피&탕후루 인천문학점,음식점 > 카페 > 테마카페 > 디저트카페,인천 미추홀구 매소홀로541번길 3,126.682035709212,37.4388070471793,875,,http://place.map.kakao.com/889988485,889988485,N,KAKAO_LOCAL_API
KKO_MUNHAK_079,MUNHAK,인천 SSG 랜더스필드,카페,CE7,더치앤빈카페 인천문학점,음식점 > 카페 > 커피전문점,인천 미추홀구 매소홀로541번길 3,126.682035709214,37.4388070471713,875,,http://place.map.kakao.com/1036373924,1036373924,N,KAKAO_LOCAL_API
KKO_MUNHAK_080,MUNHAK,인천 SSG 랜더스필드,카페,CE7,무무커피 관교점,음식점 > 카페,인천 미추홀구 경원대로670번길 3,126.691871653569,37.4430498322777,889,,http://place.map.kakao.com/1091856903,1091856903,N,KAKAO_LOCAL_API
KKO_MUNHAK_081,MUNHAK,인천 SSG 랜더스필드,카페,CE7,텐퍼센트커피 문학큰나무점,음식점 > 카페 > 커피전문점 > 텐퍼센트커피,인천 미추홀구 문학길 7,126.6813250558642,37.43825101103081,905,032-425-2220,http://place.map.kakao.com/2106912477,2106912477,N,KAKAO_LOCAL_API
KKO_MUNHAK_082,MUNHAK,인천 SSG 랜더스필드,카페,CE7,카페온정,음식점 > 카페,인천 미추홀구 문학길 28,126.68099225677317,37.43759147359274,908,,http://place.map.kakao.com/1516912612,1516912612,N,KAKAO_LOCAL_API
KKO_MUNHAK_083,MUNHAK,인천 SSG 랜더스필드,카페,CE7,데이롱카페 인천터미널점,음식점 > 카페 > 테마카페 > 무인카페 > 데이롱카페,인천 미추홀구 문화로 27,126.69828646951402,37.441458075618925,971,,http://place.map.kakao.com/2021452223,2021452223,N,KAKAO_LOCAL_API
KKO_MUNHAK_084,MUNHAK,인천 SSG 랜더스필드,카페,CE7,헤리티지카페,음식점 > 카페 > 커피전문점,인천 미추홀구 경원대로670번길 28,126.693090668305,37.4436747017767,975,,http://place.map.kakao.com/1623652147,1623652147,N,KAKAO_LOCAL_API
KKO_MUNHAK_085,MUNHAK,인천 SSG 랜더스필드,카페,CE7,모여라영11,음식점 > 카페 > 테마카페 > 라이브카페,인천 연수구 학나래로 120,126.698496628694,37.4285065532554,1000,032-813-6070,http://place.map.kakao.com/10338062,10338062,N,KAKAO_LOCAL_API
KKO_MUNHAK_086,MUNHAK,인천 SSG 랜더스필드,카페,CE7,발도스커피 선학역점,음식점 > 카페 > 발도스커피,인천 연수구 학나래로118번길 9,126.69842478169224,37.42810992390673,1029,,http://place.map.kakao.com/1009571966,1009571966,N,KAKAO_LOCAL_API
KKO_MUNHAK_087,MUNHAK,인천 SSG 랜더스필드,카페,CE7,컴포즈커피 인천선학점,음식점 > 카페 > 커피전문점 > 컴포즈커피,인천 연수구 학나래로118번길 9,126.69846483055133,37.42798388414314,1042,032-212-1853,http://place.map.kakao.com/1269759271,1269759271,N,KAKAO_LOCAL_API
KKO_MUNHAK_088,MUNHAK,인천 SSG 랜더스필드,카페,CE7,카페 작은 숲,음식점 > 카페,인천 미추홀구 승학길26번길 25,126.68084081558068,37.440524759056906,1065,010-3376-8663,http://place.map.kakao.com/21530776,21530776,N,KAKAO_LOCAL_API
KKO_MUNHAK_089,MUNHAK,인천 SSG 랜더스필드,카페,CE7,콘플라워,음식점 > 카페,인천 미추홀구 매소홀로535번길 36,126.680220146532,37.440064466585,1084,,http://place.map.kakao.com/1020462240,1020462240,N,KAKAO_LOCAL_API
KKO_MUNHAK_090,MUNHAK,인천 SSG 랜더스필드,카페,CE7,선학아이스링크스퀘어,음식점 > 카페,인천 연수구 경원대로 526,126.701848324032,37.4309036416558,1085,,http://place.map.kakao.com/1325621225,1325621225,N,KAKAO_LOCAL_API
KKO_MUNHAK_091,MUNHAK,인천 SSG 랜더스필드,관광명소,AT4,문학눈썰매장,"스포츠,레저 > 스포츠시설 > 눈썰매장",인천 미추홀구 매소홀로 618,126.690927653986,37.4360086624564,103,,http://place.map.kakao.com/12777812,12777812,N,KAKAO_LOCAL_API
KKO_MUNHAK_092,MUNHAK,인천 SSG 랜더스필드,관광명소,AT4,북망산,"여행 > 관광,명소 > 산",인천 미추홀구 관교동 산 106,126.687596967028,37.4424502505961,864,,http://place.map.kakao.com/230312115,230312115,N,KAKAO_LOCAL_API
KKO_MUNHAK_093,MUNHAK,인천 SSG 랜더스필드,관광명소,AT4,승학산,"여행 > 관광,명소 > 산",인천 미추홀구 관교동,126.687836226532,37.4425238646689,865,,http://place.map.kakao.com/25257143,25257143,N,KAKAO_LOCAL_API
KKO_MUNHAK_094,MUNHAK,인천 SSG 랜더스필드,관광명소,AT4,고마리길,"여행 > 관광,명소 > 숲",인천 미추홀구 문학동,126.680751568528,37.4322730486675,939,,http://place.map.kakao.com/19180551,19180551,N,KAKAO_LOCAL_API
KKO_MUNHAK_095,MUNHAK,인천 SSG 랜더스필드,관광명소,AT4,학산둘레길,"여행 > 관광,명소 > 도보여행",인천 미추홀구 문학동,126.67873038603102,37.433557822719344,1077,,http://place.map.kakao.com/26563804,26563804,N,KAKAO_LOCAL_API
KKO_MUNHAK_096,MUNHAK,인천 SSG 랜더스필드,관광명소,AT4,연수둘레길 문학산코스,"여행 > 관광,명소 > 도보여행 > 둘레길",인천 연수구 선학동 404-2,126.696431796471,37.426151424479,1111,,http://place.map.kakao.com/460946351,460946351,N,KAKAO_LOCAL_API
KKO_MUNHAK_097,MUNHAK,인천 SSG 랜더스필드,관광명소,AT4,선학음식문화거리,"여행 > 관광,명소 > 테마거리",인천 연수구 선학동 425,126.697854088109,37.4253333434201,1250,,http://place.map.kakao.com/1983066288,1983066288,N,KAKAO_LOCAL_API
KKO_MUNHAK_098,MUNHAK,인천 SSG 랜더스필드,관광명소,AT4,문학산,"여행 > 관광,명소 > 산",인천 미추홀구 문학동 164-69,126.6772974191693,37.43151402666845,1255,,http://place.map.kakao.com/7873702,7873702,N,KAKAO_LOCAL_API
KKO_MUNHAK_099,MUNHAK,인천 SSG 랜더스필드,관광명소,AT4,함박마을 세계음식문화거리,"여행 > 관광,명소 > 테마거리",인천 연수구 연수동 638,126.682951322826,37.4256006583173,1258,,http://place.map.kakao.com/303848103,303848103,N,KAKAO_LOCAL_API
KKO_MUNHAK_100,MUNHAK,인천 SSG 랜더스필드,관광명소,AT4,구월동밴댕이골목,"여행 > 관광,명소 > 테마거리 > 먹자골목",인천 남동구 구월동 1436,126.698527506046,37.4455970363541,1354,,http://place.map.kakao.com/8708667,8708667,N,KAKAO_LOCAL_API
KKO_MUNHAK_101,MUNHAK,인천 SSG 랜더스필드,관광명소,AT4,구월로데오 음식문화거리,"여행 > 관광,명소 > 테마거리 > 먹자골목",인천 남동구 구월동 1409-24,126.702026123424,37.4447643639992,1465,,http://place.map.kakao.com/1538194225,1538194225,N,KAKAO_LOCAL_API
KKO_MUNHAK_102,MUNHAK,인천 SSG 랜더스필드,관광명소,AT4,구월동로데오거리,"여행 > 관광,명소 > 테마거리",인천 남동구 구월동 1409-25,126.70205765864294,37.44507619342108,1493,,http://place.map.kakao.com/18973312,18973312,N,KAKAO_LOCAL_API
KKO_MUNHAK_103,MUNHAK,인천 SSG 랜더스필드,관광명소,AT4,소야도자기,"여행 > 관광,명소 > 도자기,도예촌",인천 남동구 문화서로46번길 43,126.698761466756,37.4492521330377,1724,070-8276-2065,http://place.map.kakao.com/27587464,27587464,N,KAKAO_LOCAL_API
KKO_MUNHAK_104,MUNHAK,인천 SSG 랜더스필드,관광명소,AT4,쓰임,"여행 > 관광,명소 > 도자기,도예촌",인천 남동구 문화로115번길 13,126.698774450104,37.4493963278245,1739,010-4889-7020,http://place.map.kakao.com/1062568637,1062568637,N,KAKAO_LOCAL_API
KKO_MUNHAK_105,MUNHAK,인천 SSG 랜더스필드,관광명소,AT4,삼호현 전통숲,"여행 > 관광,명소 > 숲",인천 연수구 청학동 217-75,126.671507345114,37.4306331057936,1774,,http://place.map.kakao.com/1675802433,1675802433,N,KAKAO_LOCAL_API
KKO_MUNHAK_106,MUNHAK,인천 SSG 랜더스필드,관광명소,AT4,남촌501저수지,"여행 > 관광,명소 > 저수지",인천 남동구 남촌동 510-16,126.70862908949921,37.425812701748676,1886,,http://place.map.kakao.com/26139917,26139917,N,KAKAO_LOCAL_API
KKO_MUNHAK_107,MUNHAK,인천 SSG 랜더스필드,관광명소,AT4,인천둘레길 8코스,"여행 > 관광,명소 > 도보여행 > 둘레길 > 인천둘레길",인천 남동구 논현동 471-1,126.6933478079913,37.41554753039028,2180,,http://place.map.kakao.com/18741290,18741290,N,KAKAO_LOCAL_API
KKO_MUNHAK_108,MUNHAK,인천 SSG 랜더스필드,관광명소,AT4,가천이길여길,"여행 > 관광,명소 > 테마거리",인천 남동구 구월동 1330-1,126.708101667293,37.4513668161738,2370,,http://place.map.kakao.com/1486936869,1486936869,N,KAKAO_LOCAL_API
KKO_MUNHAK_109,MUNHAK,인천 SSG 랜더스필드,관광명소,AT4,쥬니멀,"여행 > 관광,명소 > 동물원 > 실내동물원",인천 남동구 인하로 629,126.716666522629,37.4431425053773,2461,032-471-5948,http://place.map.kakao.com/836530517,836530517,N,KAKAO_LOCAL_API
KKO_SUWON_001,SUWON,수원 KT 위즈 파크,음식점,FD6,BHC치킨 KT위즈파크점,음식점 > 치킨 > BHC치킨,경기 수원시 장안구 경수대로 893,127.011549198983,37.2970954612805,84,010-4900-3016,http://place.map.kakao.com/1979937842,1979937842,N,KAKAO_LOCAL_API
KKO_SUWON_002,SUWON,수원 KT 위즈 파크,음식점,FD6,카츄마마 수원KT위즈파크점,"음식점 > 일식 > 돈까스,우동",경기 수원시 장안구 경수대로 893,127.010227468346,37.2979173286578,99,,http://place.map.kakao.com/792494244,792494244,N,KAKAO_LOCAL_API
KKO_SUWON_003,SUWON,수원 KT 위즈 파크,음식점,FD6,그집해장국,음식점 > 한식 > 해장국,경기 수원시 장안구 송정로 142,127.012356673404,37.2966845067943,156,031-244-6694,http://place.map.kakao.com/11397358,11397358,N,KAKAO_LOCAL_API
KKO_SUWON_004,SUWON,수원 KT 위즈 파크,음식점,FD6,주인장,"음식점 > 술집 > 호프,요리주점",경기 수원시 장안구 송정로 136,127.011878423357,37.2964070362999,166,031-243-9382,http://place.map.kakao.com/24662090,24662090,N,KAKAO_LOCAL_API
KKO_SUWON_005,SUWON,수원 KT 위즈 파크,음식점,FD6,돈수백 북수원점,음식점 > 한식 > 국밥 > 돈수백,경기 수원시 장안구 경수대로 880,127.01281272638,37.2990631959759,187,031-241-7300,http://place.map.kakao.com/49039527,49039527,N,KAKAO_LOCAL_API
KKO_SUWON_006,SUWON,수원 KT 위즈 파크,음식점,FD6,큰맛남원추어탕,"음식점 > 한식 > 해물,생선 > 추어",경기 수원시 장안구 경수대로 874,127.01321418558936,37.298683815323145,190,031-241-3503,http://place.map.kakao.com/24525850,24525850,N,KAKAO_LOCAL_API
KKO_SUWON_007,SUWON,수원 KT 위즈 파크,음식점,FD6,톰스아메리칸다이너,음식점 > 양식,경기 수원시 장안구 경수대로 882,127.012625526479,37.2992326110024,191,,http://place.map.kakao.com/1400669208,1400669208,N,KAKAO_LOCAL_API
KKO_SUWON_008,SUWON,수원 KT 위즈 파크,음식점,FD6,청미식당,음식점 > 한식,경기 수원시 장안구 송정로 128,127.011093396155,37.2960683224763,198,,http://place.map.kakao.com/15520559,15520559,N,KAKAO_LOCAL_API
KKO_SUWON_009,SUWON,수원 KT 위즈 파크,음식점,FD6,쉬는시간,음식점 > 한식,경기 수원시 장안구 경수대로 893,127.0091447638978,37.29828684242027,201,,http://place.map.kakao.com/728072634,728072634,N,KAKAO_LOCAL_API
KKO_SUWON_010,SUWON,수원 KT 위즈 파크,음식점,FD6,삼동소바 북수원 운동장점,"음식점 > 일식 > 돈까스,우동",경기 수원시 장안구 경수대로 886,127.012306377916,37.2994930442438,202,,http://place.map.kakao.com/2066761620,2066761620,N,KAKAO_LOCAL_API
KKO_SUWON_011,SUWON,수원 KT 위즈 파크,음식점,FD6,도담국시,음식점 > 한식 > 국수,경기 수원시 장안구 송정로130번길 10,127.011358394017,37.2957781633228,228,031-252-9554,http://place.map.kakao.com/2090415917,2090415917,N,KAKAO_LOCAL_API
KKO_SUWON_012,SUWON,수원 KT 위즈 파크,음식점,FD6,그섬에가면,"음식점 > 한식 > 해물,생선 > 회",경기 수원시 장안구 경수대로 862,127.01392909344365,37.297789003653875,229,031-241-2966,http://place.map.kakao.com/9668716,9668716,N,KAKAO_LOCAL_API
KKO_SUWON_013,SUWON,수원 KT 위즈 파크,음식점,FD6,꽃대지김치찌개,"음식점 > 한식 > 찌개,전골",경기 수원시 장안구 송정로 122,127.01048884372284,37.295835909973626,235,031-251-1253,http://place.map.kakao.com/794443666,794443666,N,KAKAO_LOCAL_API
KKO_SUWON_014,SUWON,수원 KT 위즈 파크,음식점,FD6,사랑의선물,음식점 > 분식,경기 수원시 장안구 경수대로 860,127.014129812728,37.2975745330596,248,,http://place.map.kakao.com/1251419831,1251419831,N,KAKAO_LOCAL_API
KKO_SUWON_015,SUWON,수원 KT 위즈 파크,음식점,FD6,맛깔참죽 수원조원점,음식점 > 한식 > 죽 > 맛깔참죽,경기 수원시 장안구 송정로 160,127.014230197404,37.2976024531811,256,031-246-6288,http://place.map.kakao.com/422932005,422932005,N,KAKAO_LOCAL_API
KKO_SUWON_016,SUWON,수원 KT 위즈 파크,음식점,FD6,비비바,음식점 > 한식,경기 수원시 장안구 송정로 160,127.014239221295,37.297607858318,257,031-252-7771,http://place.map.kakao.com/444532491,444532491,N,KAKAO_LOCAL_API
KKO_SUWON_017,SUWON,수원 KT 위즈 파크,음식점,FD6,스윗미타임,"음식점 > 간식 > 제과,베이커리",경기 수원시 장안구 송정로118번길 7,127.01023844204,37.2956674379196,260,010-8131-7864,http://place.map.kakao.com/1095947612,1095947612,N,KAKAO_LOCAL_API
KKO_SUWON_018,SUWON,수원 KT 위즈 파크,음식점,FD6,까삐네손칼국수,음식점 > 한식 > 국수 > 칼국수,경기 수원시 장안구 송정로 161,127.01428212474494,37.29784482587438,260,031-242-4673,http://place.map.kakao.com/25049895,25049895,N,KAKAO_LOCAL_API
KKO_SUWON_019,SUWON,수원 KT 위즈 파크,음식점,FD6,구쁘다화덕피자 북수원점,음식점 > 양식 > 피자,경기 수원시 장안구 경수대로894번길 10,127.01214068667788,37.30016613578056,267,,http://place.map.kakao.com/26620615,26620615,N,KAKAO_LOCAL_API
KKO_SUWON_020,SUWON,수원 KT 위즈 파크,음식점,FD6,명원갈비,"음식점 > 한식 > 육류,고기 > 갈비",경기 수원시 장안구 송정로167번길 34,127.01372071888288,37.29932980107818,267,031-251-0285,http://place.map.kakao.com/362396944,362396944,N,KAKAO_LOCAL_API
KKO_SUWON_021,SUWON,수원 KT 위즈 파크,음식점,FD6,함바그21.1도,음식점 > 일식,경기 수원시 장안구 조원로89번길 50,127.01362600403,37.2994820872333,271,,http://place.map.kakao.com/1105454124,1105454124,N,KAKAO_LOCAL_API
KKO_SUWON_022,SUWON,수원 KT 위즈 파크,음식점,FD6,하이설기,"음식점 > 간식 > 떡,한과",경기 수원시 장안구 송정로118번길 7,127.010368121977,37.2955178544312,272,010-2515-1187,http://place.map.kakao.com/1140228891,1140228891,N,KAKAO_LOCAL_API
KKO_SUWON_023,SUWON,수원 KT 위즈 파크,음식점,FD6,찐스뉴욕베이글 수원본점,"음식점 > 간식 > 제과,베이커리",경기 수원시 장안구 경수대로894번길 14,127.0123324334834,37.300192246008706,275,010-9238-7147,http://place.map.kakao.com/1421195911,1421195911,N,KAKAO_LOCAL_API
KKO_SUWON_024,SUWON,수원 KT 위즈 파크,음식점,FD6,빙아이스크림 수원종합운동장점,음식점 > 간식 > 아이스크림,경기 수원시 장안구 송정로118번길 7,127.01026661697661,37.29551425912993,275,,http://place.map.kakao.com/379422210,379422210,N,KAKAO_LOCAL_API
KKO_SUWON_025,SUWON,수원 KT 위즈 파크,음식점,FD6,명랑핫도그 KT WIZ 야구장,음식점 > 패스트푸드 > 명랑핫도그,경기 수원시 장안구 경수대로 893,127.010250331912,37.3001744239152,276,,http://place.map.kakao.com/192741906,192741906,N,KAKAO_LOCAL_API
KKO_SUWON_026,SUWON,수원 KT 위즈 파크,음식점,FD6,효제,음식점 > 한식,경기 수원시 장안구 송정로 165,127.01452464379472,37.297993467474264,282,010-4972-1571,http://place.map.kakao.com/358212848,358212848,N,KAKAO_LOCAL_API
KKO_SUWON_027,SUWON,수원 KT 위즈 파크,음식점,FD6,나오리장작구이 수원KT야구장앞점,"음식점 > 한식 > 육류,고기",경기 수원시 장안구 경수대로 900,127.011361345836,37.3004067899291,284,,http://place.map.kakao.com/1546610774,1546610774,N,KAKAO_LOCAL_API
KKO_SUWON_028,SUWON,수원 KT 위즈 파크,음식점,FD6,백세삼계탕 수원조원점,"음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕",경기 수원시 장안구 경수대로 851,127.0142920634352,37.29672393455017,289,031-241-0888,http://place.map.kakao.com/24875401,24875401,N,KAKAO_LOCAL_API
KKO_SUWON_029,SUWON,수원 KT 위즈 파크,음식점,FD6,코코야끼,음식점 > 일식,경기 수원시 장안구 경수대로894번길 11,127.0121531271829,37.300375174992375,290,0502-5550-9243,http://place.map.kakao.com/1229877753,1229877753,N,KAKAO_LOCAL_API
KKO_SUWON_030,SUWON,수원 KT 위즈 파크,음식점,FD6,거제활어,"음식점 > 한식 > 해물,생선 > 회",경기 수원시 장안구 조원로89번길 43-2,127.013951953906,37.2994306901734,290,031-258-4379,http://place.map.kakao.com/2090316237,2090316237,N,KAKAO_LOCAL_API
KKO_SUWON_031,SUWON,수원 KT 위즈 파크,음식점,FD6,임가네칡냉면,음식점 > 한식 > 냉면,경기 수원시 장안구 조원로89번길 44-9,127.013458018692,37.2998740574377,293,031-251-2672,http://place.map.kakao.com/9415949,9415949,N,KAKAO_LOCAL_API
KKO_SUWON_032,SUWON,수원 KT 위즈 파크,음식점,FD6,또리펍 내야 3루점,"음식점 > 술집 > 호프,요리주점",경기 수원시 장안구 경수대로 893,127.010105977317,37.3002960762756,293,,http://place.map.kakao.com/1006214844,1006214844,N,KAKAO_LOCAL_API
KKO_SUWON_033,SUWON,수원 KT 위즈 파크,음식점,FD6,샤오마라,음식점 > 중식 > 중국요리 > 샤오마라,경기 수원시 장안구 경수대로 893,127.010092446138,37.300323108529,297,,http://place.map.kakao.com/1882832726,1882832726,N,KAKAO_LOCAL_API
KKO_SUWON_034,SUWON,수원 KT 위즈 파크,음식점,FD6,아낌없이,음식점 > 한식,경기 수원시 장안구 송정로 164,127.01470169016461,37.29784747761274,297,031-246-5552,http://place.map.kakao.com/631094029,631094029,N,KAKAO_LOCAL_API
